name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobium sp. 200	2782665	S	7890	1821	9711	0.00072
Bradyrhizobium sp. 170	2782641	S	7222	1922	9144	0.00068
Bradyrhizobium sp. CCBAU 051011	858422	S	6808	1421	8229	0.00061
Bradyrhizobium sp. CCBAU 51753	1325100	S	6071	1459	7530	0.00056
Bradyrhizobium sp. A19	2898149	S	5285	1026	6311	0.00047
Bradyrhizobium sp. ORS 285	115808	S	5166	1273	6439	0.00048
Bradyrhizobium sp. ORS 278	114615	S	5105	1281	6386	0.00047
Bradyrhizobium sp. BTAi1	288000	S	5054	1023	6077	0.00045
Bradyrhizobium sp. SK17	2057741	S	4077	1475	5552	0.00041
Bradyrhizobium sp. 186	2782654	S	3932	1104	5036	0.00037
Bradyrhizobium sp. CCBAU 53421	1325120	S	3269	1105	4374	0.00032
Bradyrhizobium sp. 191	2782659	S	2989	2906	5895	0.00044
Bradyrhizobium sp. 195	2782662	S	2901	1098	3999	0.00030
Bradyrhizobium sp. CCBAU 53338	1325111	S	2876	1287	4163	0.00031
Bradyrhizobium sp. 1(2017)	1404888	S	2844	960	3804	0.00028
Bradyrhizobium sp. CCBAU 53340	1325112	S	2741	1164	3905	0.00029
Bradyrhizobium sp. CCGE-LA001	1223566	S	2610	1056	3666	0.00027
Bradyrhizobium sp. CCBAU 53351	1325114	S	2588	1423	4011	0.00030
Bradyrhizobium sp. S2-11-2	2840472	S	2397	1792	4189	0.00031
Bradyrhizobium sp. 6(2017)	1197460	S	2321	1241	3562	0.00026
Bradyrhizobium sp. CCBAU 51765	1325102	S	2146	1950	4096	0.00030
Bradyrhizobium sp. I71	2590772	S	2142	1850	3992	0.00030
Bradyrhizobium sp. 41S5	1404443	S	1934	1420	3354	0.00025
Bradyrhizobium sp. S2-20-1	2840469	S	1921	1516	3437	0.00025
Bradyrhizobium sp. S2-11-4	2840473	S	1901	1647	3548	0.00026
Bradyrhizobium sp. C-145	574727	S	1248	1352	2600	0.00019
Bradyrhizobium sp.	376	S	930	3321	4251	0.00032
Bradyrhizobium sp. 144S4	2823807	S	799	2086	2885	0.00021
Bradyrhizobium sp. 40	2782674	S	687	1501	2188	0.00016
