name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomyces	1883	G	2111522	514199	2625721	0.11359
Kitasatospora	2063	G	35727	13312	49039	0.00212
Streptacidiphilus	228398	G	24610	7451	32061	0.00139
Yinghuangia	2805681	G	11035	1931	12966	0.00056
Microbacterium	33882	G	233994	42008	276002	0.01194
Agromyces	33877	G	151125	37138	188263	0.00814
Curtobacterium	2034	G	38377	8173	46550	0.00201
Rathayibacter	33886	G	35292	8192	43484	0.00188
Agrococcus	46352	G	32603	9687	42290	0.00183
Leucobacter	55968	G	28608	5325	33933	0.00147
Leifsonia	110932	G	27433	15761	43194	0.00187
Clavibacter	1573	G	26311	18919	45230	0.00196
Protaetiibacter	2680004	G	13248	3924	17172	0.00074
Salinibacterium	235888	G	11667	1901	13568	0.00059
Cryobacterium	69578	G	10491	1537	12028	0.00052
Frondihabitans	447237	G	7938	1271	9209	0.00040
Microterricola	518733	G	7897	1973	9870	0.00043
Plantibacter	190323	G	7071	900	7971	0.00034
Microcella	337004	G	6420	2281	8701	0.00038
Cnuibacter	1759331	G	5148	1133	6281	0.00027
Mycetocola	76634	G	4850	623	5473	0.00024
Herbiconiux	881616	G	4824	981	5805	0.00025
Frigoribacterium	96492	G	4668	1393	6061	0.00026
Subtercola	120212	G	4570	384	4954	0.00021
Gryllotalpicola	1195526	G	4304	852	5156	0.00022
Diaminobutyricimonas	1433997	G	3728	714	4442	0.00019
Chryseoglobus	1331730	G	3689	711	4400	0.00019
Humibacter	427753	G	3656	829	4485	0.00019
Amnibacterium	1029631	G	3617	887	4504	0.00019
Marisediminicola	1230698	G	3112	392	3504	0.00015
Gulosibacter	256818	G	2823	858	3681	0.00016
Glaciihabitans	1649454	G	2373	192	2565	0.00011
Agreia	110934	G	2341	286	2627	0.00011
Aquiluna	529881	G	458	24	482	0.00002
Rhodoluna	529883	G	442	23	465	0.00002
Pseudoclavibacter	255204	G	558	113	671	0.00003
Aurantimicrobium	1705353	G	467	23	490	0.00002
Pontimonas	1434032	G	252	12	264	0.00001
Arthrobacter	1663	G	260952	60207	321159	0.01389
Pseudarthrobacter	1742993	G	56977	17619	74596	0.00323
Kocuria	57493	G	51640	15846	67486	0.00292
Micrococcus	1269	G	12941	9000	21941	0.00095
Sinomonas	596707	G	11233	3136	14369	0.00062
Paenarthrobacter	1742992	G	9265	5171	14436	0.00062
Glutamicibacter	1742989	G	8479	2832	11311	0.00049
Rothia	32207	G	5928	2699	8627	0.00037
Citricoccus	169133	G	5094	1445	6539	0.00028
Nesterenkonia	57494	G	1791	122	1913	0.00008
Paeniglutamicibacter	1742990	G	1095	179	1274	0.00006
Psychromicrobium	2078575	G	723	104	827	0.00004
Neomicrococcus	1868332	G	558	254	812	0.00004
Auritidibacter	1160973	G	535	60	595	0.00003
Renibacterium	1645	G	381	23	404	0.00002
Intrasporangium	53357	G	43229	12677	55906	0.00242
Phycicoccus	367298	G	26038	8436	34474	0.00149
Janibacter	53457	G	23873	8064	31937	0.00138
Pedococcus	2805645	G	11307	3811	15118	0.00065
Tetrasphaera	99479	G	9406	2794	12200	0.00053
