name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobium sp. 200	2782665	S	28395	6710	35105	0.00260
Bradyrhizobium sp. 170	2782641	S	26027	7108	33135	0.00245
Bradyrhizobium sp. CCBAU 051011	858422	S	24369	4990	29359	0.00217
Bradyrhizobium sp. CCBAU 51753	1325100	S	11345	2667	14012	0.00104
Bradyrhizobium sp. A19	2898149	S	8507	1621	10128	0.00075
Bradyrhizobium sp. ORS 278	114615	S	8093	2019	10112	0.00075
Bradyrhizobium sp. ORS 285	115808	S	7977	1956	9933	0.00074
Bradyrhizobium sp. BTAi1	288000	S	7910	1580	9490	0.00070
Bradyrhizobium sp. SK17	2057741	S	7384	2613	9997	0.00074
Bradyrhizobium sp. CCGE-LA001	1223566	S	6675	2656	9331	0.00069
Bradyrhizobium sp. 186	2782654	S	6230	1790	8020	0.00059
Bradyrhizobium sp. CCBAU 53421	1325120	S	5860	1959	7819	0.00058
Bradyrhizobium sp. 1(2017)	1404888	S	5237	1750	6987	0.00052
Bradyrhizobium sp. 195	2782662	S	4801	1833	6634	0.00049
Bradyrhizobium sp. CCBAU 53351	1325114	S	4729	2537	7266	0.00054
Bradyrhizobium sp. CCBAU 53338	1325111	S	4681	2036	6717	0.00050
Bradyrhizobium sp. CCBAU 53340	1325112	S	4606	1902	6508	0.00048
Bradyrhizobium sp. S2-11-2	2840472	S	4462	3584	8046	0.00060
Bradyrhizobium sp. 6(2017)	1197460	S	4353	2264	6617	0.00049
Bradyrhizobium sp. 191	2782659	S	4043	4201	8244	0.00061
Bradyrhizobium sp. S2-20-1	2840469	S	3783	3226	7009	0.00052
Bradyrhizobium sp. S2-11-4	2840473	S	3686	3457	7143	0.00053
Bradyrhizobium sp. 41S5	1404443	S	3404	2447	5851	0.00043
Bradyrhizobium sp. I71	2590772	S	3285	3023	6308	0.00047
Bradyrhizobium sp. CCBAU 51765	1325102	S	3190	3060	6250	0.00046
Bradyrhizobium sp. C-145	574727	S	1806	1891	3697	0.00027
Bradyrhizobium sp.	376	S	1438	4971	6409	0.00047
Bradyrhizobium sp. 40	2782674	S	1202	2830	4032	0.00030
Bradyrhizobium sp. 144S4	2823807	S	1176	3046	4222	0.00031
Bradyrhizobium sp. 4	2782678	S	1113	2938	4051	0.00030
Bradyrhizobium sp. 323S2	1404649	S	1055	2790	3845	0.00028
Bradyrhizobium sp. 192	2782660	S	863	2195	3058	0.00023
Bradyrhizobium sp. LCT2	2493093	S	667	1964	2631	0.00019
Bradyrhizobium sp. SG09	2599805	S	419	3134	3553	0.00026
Bradyrhizobium sp. 187	2782655	S	397	2015	2412	0.00018
Bradyrhizobium sp. TM102	2599819	S	385	2750	3135	0.00023
Bradyrhizobium sp. CW1	2782686	S	239	3788	4027	0.00030
Bradyrhizobium sp. 1S5	2816456	S	199	2292	2491	0.00018
Bradyrhizobium sp. 172	2782643	S	197	2456	2653	0.00020
Bradyrhizobium sp. 131	2782609	S	184	3078	3262	0.00024
Bradyrhizobium sp. 38S5	2819348	S	177	2215	2392	0.00018
Bradyrhizobium sp. 155	2782629	S	147	2712	2859	0.00021
Bradyrhizobium sp. CCBAU 21365	1325083	S	17	868	885	0.00007
Bradyrhizobium erythrophlei	1437360	S	28321	2542	30863	0.00229
Bradyrhizobium paxllaeri	190148	S	21293	4278	25571	0.00189
Bradyrhizobium icense	1274631	S	21129	3292	24421	0.00181
Bradyrhizobium diazoefficiens	1355477	S	19511	33933	53444	0.00396
Bradyrhizobium lablabi	722472	S	9501	11387	20888	0.00155
Bradyrhizobium genosp. L	83637	S	7899	1739	9638	0.00071
Bradyrhizobium canariense	255045	S	7864	13031	20895	0.00155
Bradyrhizobium japonicum	375	S	7332	11499	18831	0.00139
Bradyrhizobium oligotrophicum	44255	S	6973	1348	8321	0.00062
Bradyrhizobium arachidis	858423	S	5886	1813	7699	0.00057
Bradyrhizobium quebecense	2748629	S	4804	2894	7698	0.00057
Bradyrhizobium vignae	1549949	S	4550	1162	5712	0.00042
Bradyrhizobium genosp. B	83627	S	4549	1055	5604	0.00042
Bradyrhizobium cosmicum	1404864	S	4514	1579	6093	0.00045
Bradyrhizobium guangdongense	1325090	S	4437	1757	6194	0.00046
Bradyrhizobium guangzhouense	1325095	S	4096	1664	5760	0.00043
Bradyrhizobium septentrionale	1404411	S	4083	2651	6734	0.00050
Bradyrhizobium guangxiense	1325115	S	4053	1882	5935	0.00044
Bradyrhizobium daqingense	993502	S	3664	2118	5782	0.00043
Bradyrhizobium amphicarpaeae	1404768	S	2865	1276	4141	0.00031
Bradyrhizobium symbiodeficiens	1404367	S	2639	4183	6822	0.00051
Bradyrhizobium betae	244734	S	2539	1533	4072	0.00030
Bradyrhizobium zhanjiangense	1325107	S	1868	1973	3841	0.00028
Bradyrhizobium elkanii	29448	S	1307	5039	6346	0.00047
Bradyrhizobium ottawaense	931866	S	1027	6659	7686	0.00057
Rhodopseudomonas palustris	1076	S	26316	10013	36329	0.00269
Rhodopseudomonas sp. SK50-23	340268	S	3698	811	4509	0.00033
Rhodopseudomonas boonkerdii	475937	S	3678	1019	4697	0.00035
Tardiphaga sp. 37S4	1404741	S	1955	1529	3484	0.00026
Tardiphaga sp. vice154	2592814	S	141	2598	2739	0.00020
Tardiphaga sp. vice278	2592815	S	60	1740	1800	0.00013
Tardiphaga sp. vice304	2592817	S	56	1265	1321	0.00010
Tardiphaga sp. vice352	2592816	S	18	650	668	0.00005
Tardiphaga robiniae	943830	S	2064	1439	3503	0.00026
Afipia carboxidovorans	40137	S	4789	1000	5789	0.00043
Afipia sp. GAS231	1882747	S	4150	2913	7063	0.00052
Variibacter gotjawalensis	1333996	S	8526	769	9295	0.00069
Nitrobacter hamburgensis	912	S	4504	851	5355	0.00040
Nitrobacter winogradskyi	913	S	3413	657	4070	0.00030
Rhizobium sp. WYJ-E13	2849093	S	2632	376	3008	0.00022
Rhizobium sp. BG4	2613770	S	2540	549	3089	0.00023
Rhizobium sp. NXC24	2048897	S	2180	350	2530	0.00019
Rhizobium sp. SL42	2806346	S	1696	348	2044	0.00015
Rhizobium sp. WL3	2603277	S	1651	354	2005	0.00015
Rhizobium sp. ACO-34A	1571470	S	1630	387	2017	0.00015
Rhizobium sp. 11515TR	2028343	S	1441	342	1783	0.00013
Rhizobium sp. AB2/73	2795216	S	1363	743	2106	0.00016
Rhizobium sp. NZLR1	2731096	S	1294	462	1756	0.00013
Rhizobium sp. NXC14	1981173	S	1151	480	1631	0.00012
Rhizobium sp. CIAT894	2020312	S	1123	507	1630	0.00012
Rhizobium sp. NLR16a	2731112	S	1103	493	1596	0.00012
Rhizobium sp. K102	2918527	S	1037	713	1750	0.00013
Rhizobium sp. C104	2917727	S	962	531	1493	0.00011
Rhizobium sp. L51/94	2819999	S	759	862	1621	0.00012
Rhizobium sp. IE4771	1301032	S	707	1398	2105	0.00016
Rhizobium sp. 007	2785056	S	553	991	1544	0.00011
