name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobium sp. 200	2782665	S	61707	10666	72373	0.00519
Bradyrhizobium sp. 170	2782641	S	50973	10123	61096	0.00438
Bradyrhizobium sp. CCBAU 051011	858422	S	45423	6877	52300	0.00375
Bradyrhizobium sp. CCBAU 51765	1325102	S	39247	27729	66976	0.00480
Bradyrhizobium sp. 191	2782659	S	16662	12673	29335	0.00210
Bradyrhizobium sp. CCBAU 51753	1325100	S	15931	2793	18724	0.00134
Bradyrhizobium sp. I71	2590772	S	14982	10127	25109	0.00180
Bradyrhizobium sp. CCBAU 53351	1325114	S	14633	5934	20567	0.00147
Bradyrhizobium sp. 195	2782662	S	10913	3100	14013	0.00100
Bradyrhizobium sp. 1(2017)	1404888	S	10897	2734	13631	0.00098
Bradyrhizobium sp. CCGE-LA001	1223566	S	9933	2976	12909	0.00093
Bradyrhizobium sp. SK17	2057741	S	9773	2672	12445	0.00089
Bradyrhizobium sp. 186	2782654	S	9722	2060	11782	0.00084
Bradyrhizobium sp. BTAi1	288000	S	9609	1443	11052	0.00079
Bradyrhizobium sp. ORS 278	114615	S	9587	1791	11378	0.00082
Bradyrhizobium sp. A19	2898149	S	9539	1365	10904	0.00078
Bradyrhizobium sp. ORS 285	115808	S	9484	1733	11217	0.00080
Bradyrhizobium sp. CCBAU 53421	1325120	S	8080	2021	10101	0.00072
Bradyrhizobium sp. CCBAU 53340	1325112	S	7876	2460	10336	0.00074
Bradyrhizobium sp. CCBAU 53338	1325111	S	7468	2456	9924	0.00071
Bradyrhizobium sp. 6(2017)	1197460	S	6141	2408	8549	0.00061
Bradyrhizobium sp. S2-11-2	2840472	S	5463	3192	8655	0.00062
Bradyrhizobium sp. S2-11-4	2840473	S	4602	3136	7738	0.00055
Bradyrhizobium sp. 41S5	1404443	S	4564	2471	7035	0.00050
Bradyrhizobium sp. S2-20-1	2840469	S	4500	2788	7288	0.00052
Bradyrhizobium sp. C-145	574727	S	3713	2957	6670	0.00048
Bradyrhizobium sp.	376	S	2452	6452	8904	0.00064
Bradyrhizobium sp. 40	2782674	S	1876	3238	5114	0.00037
Bradyrhizobium sp. 144S4	2823807	S	1777	3468	5245	0.00038
Bradyrhizobium sp. 4	2782678	S	1682	3250	4932	0.00035
Bradyrhizobium sp. 323S2	1404649	S	1667	3325	4992	0.00036
Bradyrhizobium sp. 192	2782660	S	1529	2941	4470	0.00032
Bradyrhizobium sp. LCT2	2493093	S	1034	2319	3353	0.00024
Bradyrhizobium sp. SG09	2599805	S	784	4431	5215	0.00037
Bradyrhizobium sp. TM102	2599819	S	779	4200	4979	0.00036
Bradyrhizobium sp. 187	2782655	S	587	2225	2812	0.00020
Bradyrhizobium sp. 1S5	2816456	S	260	2216	2476	0.00018
Bradyrhizobium sp. 172	2782643	S	252	2332	2584	0.00019
Bradyrhizobium sp. CW1	2782686	S	220	2587	2807	0.00020
Bradyrhizobium sp. 38S5	2819348	S	206	1911	2117	0.00015
Bradyrhizobium sp. 155	2782629	S	201	2754	2955	0.00021
Bradyrhizobium sp. 131	2782609	S	190	2359	2549	0.00018
Bradyrhizobium sp. CCBAU 21365	1325083	S	26	1014	1040	0.00007
Bradyrhizobium paxllaeri	190148	S	39503	5908	45411	0.00326
Bradyrhizobium icense	1274631	S	36014	4155	40169	0.00288
Bradyrhizobium erythrophlei	1437360	S	31195	2086	33281	0.00239
Bradyrhizobium diazoefficiens	1355477	S	30199	37319	67518	0.00484
Bradyrhizobium guangxiense	1325115	S	13728	4850	18578	0.00133
Bradyrhizobium lablabi	722472	S	10926	9711	20637	0.00148
Bradyrhizobium japonicum	375	S	10221	12778	22999	0.00165
Bradyrhizobium genosp. L	83637	S	10111	1670	11781	0.00084
Bradyrhizobium vignae	1549949	S	9787	1894	11681	0.00084
Bradyrhizobium canariense	255045	S	9647	12208	21855	0.00157
Bradyrhizobium arachidis	858423	S	9522	2222	11744	0.00084
Bradyrhizobium oligotrophicum	44255	S	7965	1163	9128	0.00065
Bradyrhizobium guangdongense	1325090	S	6972	2114	9086	0.00065
Bradyrhizobium daqingense	993502	S	6937	3049	9986	0.00072
Bradyrhizobium cosmicum	1404864	S	6696	1777	8473	0.00061
Bradyrhizobium genosp. B	83627	S	6343	1112	7455	0.00053
Bradyrhizobium guangzhouense	1325095	S	6016	1858	7874	0.00056
Bradyrhizobium quebecense	2748629	S	5900	2695	8595	0.00062
Bradyrhizobium septentrionale	1404411	S	4946	2431	7377	0.00053
Bradyrhizobium amphicarpaeae	1404768	S	4836	1633	6469	0.00046
Bradyrhizobium betae	244734	S	4169	1863	6032	0.00043
Bradyrhizobium symbiodeficiens	1404367	S	4161	5031	9192	0.00066
Bradyrhizobium zhanjiangense	1325107	S	3081	2483	5564	0.00040
Bradyrhizobium elkanii	29448	S	1587	4393	5980	0.00043
Bradyrhizobium ottawaense	931866	S	1427	6960	8387	0.00060
Rhodopseudomonas palustris	1076	S	24380	7544	31924	0.00229
Rhodopseudomonas sp. SK50-23	340268	S	3451	599	4050	0.00029
Rhodopseudomonas boonkerdii	475937	S	3378	710	4088	0.00029
Tardiphaga sp. 37S4	1404741	S	1924	1363	3287	0.00024
Tardiphaga sp. vice154	2592814	S	125	2113	2238	0.00016
Tardiphaga sp. vice278	2592815	S	82	2186	2268	0.00016
Tardiphaga sp. vice304	2592817	S	46	955	1001	0.00007
Tardiphaga sp. vice352	2592816	S	18	597	615	0.00004
Tardiphaga robiniae	943830	S	2027	1284	3311	0.00024
Afipia sp. GAS231	1882747	S	4739	2194	6933	0.00050
Afipia carboxidovorans	40137	S	4326	1772	6098	0.00044
Nitrobacter hamburgensis	912	S	5294	749	6043	0.00043
Nitrobacter winogradskyi	913	S	2712	410	3122	0.00022
Variibacter gotjawalensis	1333996	S	7147	489	7636	0.00055
Rhizobium sp. AB2/73	2795216	S	25030	8214	33244	0.00238
Rhizobium sp. WYJ-E13	2849093	S	8746	957	9703	0.00070
Rhizobium sp. BG4	2613770	S	2879	476	3355	0.00024
Rhizobium sp. 11515TR	2028343	S	2230	397	2627	0.00019
Rhizobium sp. NXC24	2048897	S	1971	239	2210	0.00016
Rhizobium sp. NXC14	1981173	S	1970	616	2586	0.00019
Rhizobium sp. ACO-34A	1571470	S	1474	269	1743	0.00012
Rhizobium sp. WL3	2603277	S	1418	221	1639	0.00012
Rhizobium sp. SL42	2806346	S	1411	222	1633	0.00012
Rhizobium sp. NLR16a	2731112	S	1166	388	1554	0.00011
Rhizobium sp. NZLR1	2731096	S	1131	303	1434	0.00010
Rhizobium sp. CIAT894	2020312	S	1119	378	1497	0.00011
Rhizobium sp. C104	2917727	S	889	367	1256	0.00009
Rhizobium sp. K102	2918527	S	843	433	1276	0.00009
Rhizobium sp. L51/94	2819999	S	660	558	1218	0.00009
Rhizobium sp. X9	2815360	S	385	614	999	0.00007
Rhizobium sp. 007	2785056	S	382	507	889	0.00006
Rhizobium sp. TAL182	2020313	S	375	782	1157	0.00008
Rhizobium sp. IE4771	1301032	S	361	530	891	0.00006
Rhizobium sp. Y9	1914541	S	330	869	1199	0.00009
Rhizobium sp. Kim5	2020311	S	301	481	782	0.00006
Rhizobium sp. ZX09	2291939	S	183	604	787	0.00006
Rhizobium sp. NIBRBAC000502774	2590777	S	149	292	441	0.00003
Rhizobium sp. B230/85	2819994	S	72	501	573	0.00004
Rhizobium sp. CCGE531	2364271	S	64	1480	1544	0.00011
Rhizobium sp. N324	1703969	S	41	565	606	0.00004
Rhizobium sp. T136	555319	S	35	747	782	0.00006
Rhizobium sp. CCGE532	2364272	S	28	1368	1396	0.00010
Rhizobium sp. B21/90	2819993	S	16	361	377	0.00003
Rhizobium leguminosarum	384	S	10453	18286	28739	0.00206
Rhizobium etli	29449	S	3062	2730	5792	0.00042
Rhizobium jaguaris	1312183	S	2436	264	2700	0.00019
Rhizobium pseudoryzae	379684	S	1907	347	2254	0.00016
Rhizobium bangladeshense	1138189	S	1873	369	2242	0.00016
Rhizobium phaseoli	396	S	1681	2615	4296	0.00031
Rhizobium gallicum	56730	S	1629	1625	3254	0.00023
Rhizobium tropici	398	S	1493	319	1812	0.00013
Rhizobium lentis	1138194	S	1465	369	1834	0.00013
Rhizobium pusense	648995	S	1459	4239	5698	0.00041
Rhizobium binae	1138190	S	1279	378	1657	0.00012
Rhizobium rosettiformans	1368430	S	1071	374	1445	0.00010
Rhizobium daejeonense	240521	S	1014	311	1325	0.00010
Rhizobium rhizoryzae	451876	S	869	105	974	0.00007
