name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobium sp. CCBAU 51753	1325100	S	2382	551	2933	0.00070
Bradyrhizobium sp. BTAi1	288000	S	2234	437	2671	0.00064
Bradyrhizobium sp. A19	2898149	S	2154	401	2555	0.00061
Bradyrhizobium sp. ORS 285	115808	S	2112	508	2620	0.00062
Bradyrhizobium sp. ORS 278	114615	S	2066	504	2570	0.00061
Bradyrhizobium sp. 200	2782665	S	2016	478	2494	0.00059
Bradyrhizobium sp. CCBAU 53351	1325114	S	1785	912	2697	0.00064
Bradyrhizobium sp. SK17	2057741	S	1775	624	2399	0.00057
Bradyrhizobium sp. 170	2782641	S	1749	477	2226	0.00053
Bradyrhizobium sp. CCBAU 051011	858422	S	1662	335	1997	0.00048
Bradyrhizobium sp. 186	2782654	S	1627	457	2084	0.00050
Bradyrhizobium sp. CCBAU 53338	1325111	S	1506	624	2130	0.00051
Bradyrhizobium sp. 195	2782662	S	1464	543	2007	0.00048
Bradyrhizobium sp. 1(2017)	1404888	S	1343	433	1776	0.00042
Bradyrhizobium sp. CCBAU 53421	1325120	S	1336	435	1771	0.00042
Bradyrhizobium sp. CCBAU 53340	1325112	S	1266	497	1763	0.00042
Bradyrhizobium sp. CCGE-LA001	1223566	S	1059	404	1463	0.00035
Bradyrhizobium sp. 6(2017)	1197460	S	929	460	1389	0.00033
Bradyrhizobium sp. S2-11-2	2840472	S	910	734	1644	0.00039
Bradyrhizobium sp. 41S5	1404443	S	844	579	1423	0.00034
Bradyrhizobium sp. I71	2590772	S	812	739	1551	0.00037
Bradyrhizobium sp. S2-20-1	2840469	S	766	657	1423	0.00034
Bradyrhizobium sp. CCBAU 51765	1325102	S	747	705	1452	0.00035
Bradyrhizobium sp. 191	2782659	S	745	764	1509	0.00036
Bradyrhizobium sp. S2-11-4	2840473	S	667	629	1296	0.00031
Bradyrhizobium sp. C-145	574727	S	430	422	852	0.00020
Bradyrhizobium sp.	376	S	398	1288	1686	0.00040
Bradyrhizobium sp. 40	2782674	S	301	700	1001	0.00024
Bradyrhizobium sp. 144S4	2823807	S	296	727	1023	0.00024
Bradyrhizobium sp. 4	2782678	S	286	747	1033	0.00025
Bradyrhizobium sp. 192	2782660	S	269	646	915	0.00022
Bradyrhizobium sp. 323S2	1404649	S	238	596	834	0.00020
Bradyrhizobium sp. LCT2	2493093	S	167	459	626	0.00015
Bradyrhizobium sp. SG09	2599805	S	111	785	896	0.00021
Bradyrhizobium sp. TM102	2599819	S	104	705	809	0.00019
Bradyrhizobium sp. 187	2782655	S	85	415	500	0.00012
Bradyrhizobium sp. 38S5	2819348	S	65	790	855	0.00020
Bradyrhizobium sp. 172	2782643	S	63	761	824	0.00020
Bradyrhizobium sp. 131	2782609	S	53	859	912	0.00022
Bradyrhizobium sp. CW1	2782686	S	51	784	835	0.00020
Bradyrhizobium sp. 1S5	2816456	S	36	404	440	0.00010
Bradyrhizobium sp. 155	2782629	S	29	518	547	0.00013
Bradyrhizobium erythrophlei	1437360	S	6916	615	7531	0.00179
Bradyrhizobium diazoefficiens	1355477	S	5591	11889	17480	0.00416
Bradyrhizobium canariense	255045	S	2099	3242	5341	0.00127
Bradyrhizobium lablabi	722472	S	2085	2472	4557	0.00108
Bradyrhizobium guangxiense	1325115	S	2020	885	2905	0.00069
Bradyrhizobium genosp. L	83637	S	1892	408	2300	0.00055
Bradyrhizobium oligotrophicum	44255	S	1878	351	2229	0.00053
Bradyrhizobium guangdongense	1325090	S	1827	686	2513	0.00060
Bradyrhizobium japonicum	375	S	1763	2474	4237	0.00101
Bradyrhizobium icense	1274631	S	1752	266	2018	0.00048
Bradyrhizobium paxllaeri	190148	S	1628	320	1948	0.00046
Bradyrhizobium arachidis	858423	S	1491	436	1927	0.00046
Bradyrhizobium vignae	1549949	S	1296	316	1612	0.00038
Bradyrhizobium cosmicum	1404864	S	1201	400	1601	0.00038
Bradyrhizobium genosp. B	83627	S	1201	267	1468	0.00035
