name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobium sp. 200	2782665	S	5474	1246	6720	0.00054
Bradyrhizobium sp. 170	2782641	S	5165	1356	6521	0.00053
Bradyrhizobium sp. CCBAU 51753	1325100	S	5088	1150	6238	0.00050
Bradyrhizobium sp. BTAi1	288000	S	4895	931	5826	0.00047
Bradyrhizobium sp. CCBAU 051011	858422	S	4766	943	5709	0.00046
Bradyrhizobium sp. A19	2898149	S	4732	860	5592	0.00045
Bradyrhizobium sp. ORS 285	115808	S	4688	1095	5783	0.00047
Bradyrhizobium sp. ORS 278	114615	S	4572	1083	5655	0.00046
Bradyrhizobium sp. SK17	2057741	S	3784	1288	5072	0.00041
Bradyrhizobium sp. 186	2782654	S	3390	923	4313	0.00035
Bradyrhizobium sp. CCBAU 53338	1325111	S	3087	1275	4362	0.00035
Bradyrhizobium sp. CCBAU 53421	1325120	S	2938	937	3875	0.00031
Bradyrhizobium sp. 195	2782662	S	2595	939	3534	0.00029
Bradyrhizobium sp. 1(2017)	1404888	S	2536	804	3340	0.00027
Bradyrhizobium sp. CCBAU 53340	1325112	S	2397	939	3336	0.00027
Bradyrhizobium sp. CCBAU 53351	1325114	S	2351	1196	3547	0.00029
Bradyrhizobium sp. CCGE-LA001	1223566	S	2289	865	3154	0.00025
Bradyrhizobium sp. S2-11-2	2840472	S	2185	1666	3851	0.00031
Bradyrhizobium sp. 6(2017)	1197460	S	2082	1030	3112	0.00025
Bradyrhizobium sp. S2-20-1	2840469	S	1774	1435	3209	0.00026
Bradyrhizobium sp. 41S5	1404443	S	1722	1176	2898	0.00023
Bradyrhizobium sp. 191	2782659	S	1713	1674	3387	0.00027
Bradyrhizobium sp. I71	2590772	S	1697	1472	3169	0.00026
Bradyrhizobium sp. CCBAU 51765	1325102	S	1696	1533	3229	0.00026
Bradyrhizobium sp. S2-11-4	2840473	S	1686	1498	3184	0.00026
Bradyrhizobium sp. C-145	574727	S	1126	1115	2241	0.00018
Bradyrhizobium sp.	376	S	905	2959	3864	0.00031
Bradyrhizobium sp. 40	2782674	S	655	1450	2105	0.00017
Bradyrhizobium sp. 144S4	2823807	S	651	1593	2244	0.00018
Bradyrhizobium sp. 323S2	1404649	S	612	1528	2140	0.00017
Bradyrhizobium sp. 4	2782678	S	592	1468	2060	0.00017
Bradyrhizobium sp. 192	2782660	S	550	1322	1872	0.00015
Bradyrhizobium sp. LCT2	2493093	S	368	1025	1393	0.00011
Bradyrhizobium sp. 187	2782655	S	261	1248	1509	0.00012
Bradyrhizobium sp. SG09	2599805	S	246	1737	1983	0.00016
Bradyrhizobium sp. TM102	2599819	S	200	1349	1549	0.00013
Bradyrhizobium sp. CW1	2782686	S	167	2490	2657	0.00021
Bradyrhizobium sp. 38S5	2819348	S	147	1732	1879	0.00015
Bradyrhizobium sp. 172	2782643	S	134	1571	1705	0.00014
Bradyrhizobium sp. 1S5	2816456	S	126	1369	1495	0.00012
Bradyrhizobium sp. 131	2782609	S	103	1621	1724	0.00014
Bradyrhizobium sp. 155	2782629	S	76	1319	1395	0.00011
Bradyrhizobium sp. CCBAU 21365	1325083	S	14	676	690	0.00006
Bradyrhizobium erythrophlei	1437360	S	15061	1317	16378	0.00132
Bradyrhizobium diazoefficiens	1355477	S	10958	23812	34770	0.00281
Bradyrhizobium icense	1274631	S	5691	857	6548	0.00053
Bradyrhizobium lablabi	722472	S	4793	5694	10487	0.00085
Bradyrhizobium canariense	255045	S	4554	7147	11701	0.00095
Bradyrhizobium paxllaeri	190148	S	4207	822	5029	0.00041
Bradyrhizobium oligotrophicum	44255	S	4198	773	4971	0.00040
Bradyrhizobium japonicum	375	S	4176	5999	10175	0.00082
Bradyrhizobium genosp. L	83637	S	4104	874	4978	0.00040
Bradyrhizobium arachidis	858423	S	3175	931	4106	0.00033
Bradyrhizobium guangdongense	1325090	S	2751	1034	3785	0.00031
Bradyrhizobium vignae	1549949	S	2705	658	3363	0.00027
Bradyrhizobium genosp. B	83627	S	2614	579	3193	0.00026
Bradyrhizobium quebecense	2748629	S	2476	1421	3897	0.00031
Bradyrhizobium cosmicum	1404864	S	2378	793	3171	0.00026
