name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobium	374	G	571866	73777	645643	0.04780
Rhodopseudomonas	1073	G	34260	9962	44222	0.00327
Tardiphaga	1395974	G	12017	1315	13332	0.00099
Afipia	1033	G	8946	3383	12329	0.00091
Variibacter	1649510	G	8526	681	9207	0.00068
Nitrobacter	911	G	8247	1042	9289	0.00069
Rhizobium	379	G	100464	65240	165704	0.01227
Agrobacterium	357	G	20296	6622	26918	0.00199
Neorhizobium	1525371	G	10146	2394	12540	0.00093
Pseudorhizobium	1903858	G	3130	599	3729	0.00028
Sinorhizobium	28105	G	31411	13739	45150	0.00334
Ensifer	106591	G	28756	5712	34468	0.00255
Shinella	323620	G	17091	12564	29655	0.00220
Georhizobium	2661800	G	2539	566	3105	0.00023
Ciceribacter	1648508	G	2472	489	2961	0.00022
Peteryoungia	2853332	G	819	142	961	0.00007
Liberibacter	34019	G	97	82	179	0.00001
Mesorhizobium	68287	G	168860	34509	203369	0.01506
Aminobacter	31988	G	13722	11596	25318	0.00187
Aquibium	2911176	G	12539	3181	15720	0.00116
Nitratireductor	245876	G	8491	1341	9832	0.00073
Phyllobacterium	28100	G	5106	544	5650	0.00042
Roseitalea	1915401	G	3492	621	4113	0.00030
Hoeflea	274591	G	3017	297	3314	0.00025
Oricola	1594166	G	2766	399	3165	0.00023
Salaquimonas	2712688	G	1211	56	1267	0.00009
Lentilitoribacter	1649463	G	97	2	99	0.00001
Methylobacterium	407	G	105397	20340	125737	0.00931
Microvirga	186650	G	63498	7876	71374	0.00528
Methylorubrum	2282523	G	21345	9563	30908	0.00229
Rhodoplanes	29407	G	53199	5556	58755	0.00435
Hyphomicrobium	81	G	19853	1507	21360	0.00158
Methyloceanibacter	1484898	G	6221	473	6694	0.00050
Methyloligella	1485594	G	4295	574	4869	0.00036
Aquabacter	45402	G	3944	698	4642	0.00034
Rhodomicrobium	1068	G	3523	265	3788	0.00028
Caenibius	2827482	G	2182	1001	3183	0.00024
Filomicrobium	119044	G	1726	56	1782	0.00013
Pseudolabrys	556257	G	31162	4979	36141	0.00268
Starkeya	152053	G	14955	4191	19146	0.00142
Xanthobacter	279	G	14834	3636	18470	0.00137
Ancylobacter	99	G	13675	5037	18712	0.00139
Labrys	204476	G	5201	576	5777	0.00043
Azorhizobium	6	G	4825	1108	5933	0.00044
Bosea	85413	G	48846	7945	56791	0.00420
Devosia	46913	G	31545	2729	34274	0.00254
Youhaiella	1827478	G	3285	792	4077	0.00030
Paradevosia	1573407	G	3247	1307	4554	0.00034
Pelagibacterium	1082930	G	1798	250	2048	0.00015
